"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"31",2075000,31923.0769230769,6,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,1,3,65,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-03-25 01:00:00,"4626/33/444/8",4626,33,444,"8",9803874,"Norda Skaret 2 A","norda skaret",2,"B","H0104","5360","Boligblokker",353639,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6381600,14.06,c(-45979.39, 6732551.99)
"32",3350000,38953.488372093,8,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,3,2,86,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-08 01:00:00,"4626/33/444/19",4626,33,444,"19",9803874,"Norda Skaret 2 A","norda skaret",2,"F","H0104","5360","Boligblokker",155692,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6381611,14.06,c(-45979.39, 6732551.99)
"33",2480000,33972.602739726,7,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,3,3,73,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-01 02:00:00,"4626/33/444/15",4626,33,444,"15",9803874,"Norda Skaret 2 A","norda skaret",2,"E","H0104","5360","Boligblokker",2294245,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6381607,14.06,c(-45979.39, 6732551.99)
"34",2990000,34767.4418604651,6,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,2,2,86,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-01-17 01:00:00,"4626/33/444/13",4626,33,444,"13",9803874,"Norda Skaret 2 A","norda skaret",2,"D","H0104","5360","Boligblokker",73908,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6381605,14.06,c(-45979.39, 6732551.99)
"35",2000000,31746.0317460317,6,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,1,1,63,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-12 01:00:00,"4626/33/444/4",4626,33,444,"4",9803874,"Norda Skaret 2 A","norda skaret",2,"A","H0104","5360","Boligblokker",1498480,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6381597,14.06,c(-45979.39, 6732551.99)
"36",2400000,32876.7123287671,6,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,2,3,73,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-08 01:00:00,"4626/33/444/9",4626,33,444,"9",9803874,"Norda Skaret 2 A","norda skaret",2,"C","H0104","5360","Boligblokker",170450,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6381601,14.06,c(-45979.39, 6732551.99)
"37",3075000,35755.8139534884,8,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,3,2,86,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-02-01 01:00:00,"4626/33/444/16",4626,33,444,"16",9803874,"Norda Skaret 2 A","norda skaret",2,"E","H0104","5360","Boligblokker",124940,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6381608,14.06,c(-45979.39, 6732551.99)
"38",1950000,32500,7,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,1,3,60,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-05-27 02:00:00,"4626/33/444/2",4626,33,444,"2",9803874,"Norda Skaret 2 A","norda skaret",2,"A","H0104","5360","Boligblokker",2512464,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6381595,14.06,c(-45979.39, 6732551.99)
"39",2900000,39726.0273972603,9,2013,5,"C","Red",1,135.3,"Tre",4,"Fritt salg","Blokkleilighet",1,"3755.5",0,0,0,0,0,0,20,1882,"0.0","1882.0","838.0",0,3,1,73,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-02 02:00:00,"4626/33/444/20",4626,33,444,"20",9803874,"Norda Skaret 2 A","norda skaret",2,"F","H0104","5360","Boligblokker",1100311,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",6,6381612,14.06,c(-45979.39, 6732551.99)
"40",3250000,22413.7931034483,10,2011,6,"B","Orange",2,107.18,"Tre",4,"Fritt salg","Blokkleilighet",1,"2391.2",1,0,0,0,0,0,2,238,"0.0","238.0","71.0",0,1,1,145,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-12-03 01:00:00,"4631/196/144/9",4631,196,144,"9",300200464,"Midtgardshøgda 2 A","midtgardshøgda",2,"D","U0101","5915","Småhus",1527248,"Tomannsbolig, vertikaldelt","Bolig","Bolig",5,5995221,20.78,c(-26318.51, 6754300.06)
"41",2240000,29090.9090909091,12,2007,3,"E","Red",1,184.64,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"5820.0",0,0,0,0,0,0,6,707,"0.0","707.0","217.0",0,2,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-27 01:00:00,"4626/8/95/11",4626,8,95,"11",25473094,"Halsvardtjørna 22 B","halsvardtjørna",22,"B","H0201","5357","Boligblokker",242745,"Terrassehus","Bolig","Bolig",6,552935,17.8,c(-49188.67, 6729600.42)
"42",2550000,35915.4929577465,11,2010,5,"C","Red",1,138.78,"Tre",4,"Fritt salg","Blokkleilighet",1,"1292.8",0,0,0,0,0,0,4,374,"0.0","374.0","0.0",0,1,1,71,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-10-08 02:00:00,"4624/36/167/2",4624,36,167,"2",25376226,"Skeisstøa 53 C","skeisstøa",53,"A","H0101","5217","Småhus",1256310,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,2361548,25.42,c(-30674.26, 6708943.56)
"43",3375000,29094.8275862069,10,2010,5,"C","Red",1,138.78,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"1292.8",0,0,0,0,0,0,4,374,"0.0","374.0","0.0",0,1,1,116,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-03-02 01:00:00,"4624/36/167/3",4624,36,167,"3",25376226,"Skeisstøa 53 C","skeisstøa",53,"C","H0101","5217","Småhus",2174301,"Andre småhus m/3 boliger el fl","Bolig","Bolig",7,2361537,25.42,c(-30674.26, 6708943.56)
"44",2975000,25646.5517241379,10,2010,5,"C","Red",1,138.78,"Tre",4,"Fritt salg","Blokkleilighet",1,"1292.8",0,0,0,0,0,0,4,374,"0.0","374.0","0.0",0,1,1,116,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-10-21 02:00:00,"4624/36/167/4",4624,36,167,"4",25376226,"Skeisstøa 53 C","skeisstøa",53,"B","H0101","5217","Småhus",3213426,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,2361544,25.42,c(-30674.26, 6708943.56)
"45",2250000,24725.2747252747,8,2012,5,"C","Red",1,134.6,"Tre",4,"Fritt salg","Annet",1,"2697.0",0,0,0,0,0,0,2,226,"0.0","226.0","91.0",0,1,1,91,4,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-10 02:00:00,"4631/196/145/6",4631,196,145,"6",300259399,"Midtgardshøgda 14 C","midtgardshøgda",14,"B","H0101","5915","Småhus",2575989,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,6096845,20.81,c(-26384.53, 6754355.87)
"46",3060000,22666.6666666667,7,2012,5,"C","Red",1,134.6,"Tre",4,"Fritt salg","Blokkleilighet",1,"2697.0",0,0,0,0,0,0,2,226,"0.0","226.0","91.0",0,1,1,135,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-05-09 02:00:00,"4631/196/145/7",4631,196,145,"7",300259399,"Midtgardshøgda 14 C","midtgardshøgda",14,"C","H0101","5915","Småhus",530953,"Tomannsbolig, vertikaldelt","Bolig","Bolig",9,6096848,20.81,c(-26384.53, 6754355.87)
"47",3050000,41216.2162162162,12,2010,4,"D","Red",1,148.11,"Tre",4,"Fritt salg","Blokkleilighet",1,"8436.3",1,0,0,0,0,0,12,1404,"0.0","1404.0","620.0",0,2,1,74,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-13 01:00:00,"4624/63/477/5",4624,63,477,"5",300048078,"Solstrandvegen 11 I","solstrandvegen",11,"E","H0101","5200","Boligblokker",1413220,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,5011932,24.46,c(-26943.68, 6710398.58)
"48",3115000,30242.7184466019,9,2013,6,"B","Red",1,113.98,"Tre",4,"Fritt salg","Tomannsbolig",1,"1165.0",0,0,0,0,0,0,1,103,"0.0","103.0","81.0",0,1,1,103,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-01-17 01:00:00,"4626/26/330/2",4626,26,330,"2",300368872,"Breivikskorane 60","breivikskorane",60,NA,"H0101","5363","Småhus",58117,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,6286061,18.53,c(-49473.59, 6740578.39)
"49",2700000,33750,41,1981,1,"G","Orange",2,451.79,"Tre",4,"Fritt salg","Blokkleilighet",1,"676.7",0,0,0,0,0,0,3,433,"0.0","433.0","170.0",0,1,1,80,3,1,1,1,0,3,"Loft","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-08-15 02:00:00,"4627/7/587/3",4627,7,587,"3",13603219,"Holmedalen 30 D","holmedalen",30,"C","H0101","5300","Småhus",891090,"Andre småhus m/3 boliger el fl","Bolig","Bolig",7,107551,6.02,c(-37467.28, 6736913.55)
"50",2630000,36027.397260274,7,2012,4,"D","Orange",2,124.91,"Tre",4,"Fritt salg","Blokkleilighet",1,"2324.7",0,0,0,0,0,0,4,384,"0.0","384.0","146.0",0,1,2,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-03 01:00:00,"4631/137/333/2",4631,137,333,"2",300305154,"Stølen 28 D","stølen",28,"B","H0102","5911","Boligblokker",1448908,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6177065,18.96,c(-32870.11, 6753266.76)
"51",2550000,34931.5068493151,8,2012,4,"D","Orange",2,124.91,"Tre",4,"Fritt salg","Annet",1,"2324.7",0,0,0,0,0,0,4,384,"0.0","384.0","146.0",0,1,1,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-27 02:00:00,"4631/137/333/1",4631,137,333,"1",300305154,"Stølen 28 D","stølen",28,"A","H0102","5911","Boligblokker",2380118,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,6177064,18.96,c(-32870.11, 6753266.76)
"52",3990000,33529.4117647059,26,1996,4,"D","Orange",2,199.76,"Tre",4,"Fritt salg","Frittliggende enebolig",1,"4269.6",1,0,0,0,0,0,1,119,"0.0","119.0","0.0",0,1,1,119,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-09-30 02:00:00,"4631/134/359/2",4631,134,359,"2",19228452,"Løhøyen 17","løhøyen",17,NA,"H0101","5911","Småhus",1097779,"Tomannsbolig, vertikaldelt","Bolig","Bolig",10,2198696,20.95,c(-34551.11, 6755117.26)
"53",2775000,26941.7475728155,18,2002,4,"D","Orange",2,173.81,"Tre",4,"Fritt salg","Tomannsbolig",1,"773.7",0,0,0,0,0,0,2,206,"0.0","206.0","0.0",0,1,1,103,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-08-05 02:00:00,"4624/65/122/1",4624,65,122,"1",21715360,"Hesthaugen 78 A","hesthaugen",78,"A","H0101","5211","Småhus",2831350,"Våningshus, tomannsb./vertikal.","Bolig","Bolig",7,2357685,23.73,c(-26183.96, 6711324.93)
"54",3700000,27407.4074074074,13,2009,5,"C","Orange",2,140.17,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"1067.9",1,0,0,0,0,0,1,135,"0.0","135.0","0.0",0,1,1,135,6,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-25 02:00:00,"4631/185/331/7",4631,185,331,"7",23986582,"Orresteinen 3 G","orresteinen",3,"G","H0101","5916","Småhus",1203501,"Rekkehus","Bolig","Bolig",5,2215006,18.26,c(-31867.69, 6752583.18)
"55",3130000,27217.3913043478,13,2008,5,"C","Orange",2,157.37,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"6259.8",1,0,0,0,0,0,1,115,"0.0","115.0","0.0",0,1,1,115,5,2,2,1,0,2,"Hovedetasje","Kjøkken",0,"Ikke Oppgitt",0,"Ikke Oppgitt",2021,"2021Q3",2021-08-10 02:00:00,"4626/27/598/14",4626,27,598,"14",300001526,"Valderhaug 37","valderhaug",37,NA,"H0101","5363","Småhus",972428,"Rekkehus","Bolig","Bolig",8,1041794,18.28,c(-49894.81, 6738217.36)
"56",2720000,28631.5789473684,31,1988,4,"D","Orange",2,205,"Tre",4,"Fritt salg","Blokkleilighet",1,"285.0",0,0,0,0,0,0,4,420,"0.0","420.0","0.0",0,2,1,95,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-03-06 01:00:00,"4624/55/244/2",4624,55,244,"2",9781366,"Prestegardskogen 80","prestegardskogen",80,NA,"H0201","5210","Småhus",272655,"Andre småhus m/3 boliger el fl","Bolig","Bolig",8,2322727,22.37,c(-27561.55, 6712409.55)
"57",2335288,29191.1,32,1988,4,"D","Orange",2,205,"Tre",4,"Fritt salg","Blokkleilighet",1,"285.0",0,0,0,0,0,0,4,420,"0.0","420.0","0.0",0,1,1,80,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-19 02:00:00,"4624/55/244/1",4624,55,244,"1",9781366,"Prestegardskogen 80","prestegardskogen",78,NA,"H0201","5210","Småhus",2621842,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,2322723,22.37,c(-27561.55, 6712409.55)
"58",2300000,38333.3333333333,7,2013,6,"B","Orange",2,130.91,"Tre",4,"Fritt salg","Blokkleilighet",1,"1656.4",1,0,0,0,0,0,4,240,"0.0","240.0","132.0",0,2,1,60,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-10 01:00:00,"4624/44/18/4",4624,44,18,"4",300344357,"Kjeldevegen 4 G","kjeldevegen",4,"F","H0101","5208","Småhus",1970035,"Andre småhus m/3 boliger el fl","Bolig","Bolig",8,6244611,27.86,c(-30243.58, 6706516.63)
"59",2450000,40833.3333333333,8,2013,6,"B","Orange",2,130.91,"Tre",4,"Fritt salg","Blokkleilighet",1,"1656.4",1,0,0,0,0,0,4,240,"0.0","240.0","132.0",0,2,1,60,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-13 02:00:00,"4624/44/18/3",4624,44,18,"3",300344357,"Kjeldevegen 4 G","kjeldevegen",4,"H","H0101","5208","Småhus",420531,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,6244613,27.86,c(-30243.58, 6706516.63)
"60",2380000,46666.6666666667,10,2012,4,"D","Orange",2,147.71,"Betong",1,"Fritt salg","Annet",1,"3019.2",0,1,0,0,0,0,6,334,"0.0","334.0","190.0",0,1,1,51,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-21 02:00:00,"4627/4/135/5",4627,4,135,"5",300271461,"Vardane 15 A","vardane",15,"C","U0101","5306","Boligblokker",670366,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6117296,8.6,c(-36761.39, 6741508.18)
"61",2500000,40983.606557377,8,2012,4,"D","Orange",2,147.71,"Betong",1,"Fritt salg","Blokkleilighet",1,"3019.2",0,1,0,0,0,0,6,334,"0.0","334.0","190.0",0,1,1,61,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-01 01:00:00,"4627/4/135/7",4627,4,135,"7",300271461,"Vardane 15 A","vardane",15,"A","U0101","5306","Boligblokker",3414818,"Andre småhus m/3 boliger el fl","Bolig","Bolig",6,6117294,8.6,c(-36761.39, 6741508.18)
"62",3920000,32396.694214876,19,2003,6,"B","Yellow",3,131.35,"Tre",4,"Fritt salg","Blokkleilighet",1,"1282.9",0,0,0,0,0,0,4,422,"0.0","422.0","0.0",0,1,1,121,5,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-10-24 02:00:00,"4624/8/482/4",4624,8,482,"4",21714208,"Eikhaugvegen 48 D","eikhaugvegen",48,"D","H0101","5212","Småhus",1198535,"Andre småhus m/3 boliger el fl","Bolig","Bolig",14,2357457,18.56,c(-27156.29, 6716413.29)
"63",4100000,36936.9369369369,13,2008,5,"C","Red",1,139.96,"Tre",4,"Fritt salg","Tomannsbolig",1,"834.8",0,0,0,0,0,0,1,111,"0.0","111.0","1.0",0,1,1,111,5,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-11-19 01:00:00,"4624/61/138/1",4624,61,138,"1",21725749,"Hjellevegen 80 A","hjellevegen",80,"A","H0101","5211","Småhus",1459680,"Tomannsbolig, vertikaldelt","Bolig","Bolig",6,6215641,22.99,c(-26226.85, 6712082.05)
"64",2100000,28000,5,2014,6,"B","Red",1,111.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"3427.1",0,0,0,0,0,0,4,304,"0.0","304.0","184.0",0,1,1,75,3,1,1,1,0,1,"Underetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2019,"2019Q2",2019-05-03 02:00:00,"4624/72/34/6",4624,72,34,"6",300407881,"Eidsvegen 65 A","eidsvegen",65,"D","H0101","5211","Småhus",501131,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6354844,22.67,c(-23486.72, 6713320.89)
"65",2290000,29740.2597402597,7,2014,6,"B","Red",1,111.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"3427.1",0,0,0,0,0,0,4,304,"0.0","304.0","184.0",0,1,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2021,"2021Q3",2021-07-19 02:00:00,"4624/72/34/7",4624,72,34,"7",300407881,"Eidsvegen 65 A","eidsvegen",65,"A","H0101","5211","Småhus",888496,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6354841,22.67,c(-23486.72, 6713320.89)
"66",2300000,29870.1298701299,5,2014,6,"B","Red",1,111.19,"Tre",4,"Fritt salg","Annet",1,"3427.1",0,0,0,0,0,0,4,304,"0.0","304.0","184.0",0,1,1,77,3,1,1,1,0,2,"Hovedetasje","Kjøkken",3,"Privat innlagt",2,"Privat kloakk",2019,"2019Q2",2019-06-05 02:00:00,"4624/72/34/8",4624,72,34,"8",300407881,"Eidsvegen 65 A","eidsvegen",65,"C","H0101","5211","Småhus",633417,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,6354843,22.67,c(-23486.72, 6713320.89)
"67",2450000,33561.6438356164,13,2007,4,"D","Red",1,211.34,"Tre",4,"Fritt salg","Blokkleilighet",1,"716.6",0,0,0,0,0,0,8,568,"0.0","568.0","340.0",0,1,1,73,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2020,"2020Q3",2020-09-28 02:00:00,"4627/17/543/6",4627,17,543,"6",23004089,"Kollevågtjørna 10 C","kollevågtjørna",10,"F","U0101","5310","Småhus",3089129,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",5,154647,12.3,c(-41589.75, 6742067.83)
"68",2900000,39726.0273972603,15,2007,4,"D","Red",1,211.34,"Tre",4,"Fritt salg","Blokkleilighet",1,"716.6",0,0,0,0,0,0,8,568,"0.0","568.0","340.0",0,1,1,73,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2022,"2022Q3",2022-07-01 02:00:00,"4627/17/543/7",4627,17,543,"7",23004089,"Kollevågtjørna 10 C","kollevågtjørna",10,"G","U0101","5310","Småhus",724336,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",8,154656,12.3,c(-41589.75, 6742067.83)
"69",2350000,32191.7808219178,15,2006,4,"D","Orange",2,185.9,"Tre",4,"Fritt salg","Uoppgitt",1,"578.5",0,0,0,0,0,0,6,467,"0.0","467.0","260.0",0,1,1,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2021,"2021Q2",2021-06-21 02:00:00,"4627/17/542/2",4627,17,542,"2",23004046,"Kollevågtjørna 12 E","kollevågtjørna",12,"B","H0101","5310","Småhus",747952,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",6,154581,12.3,c(-41558.91, 6742094.41)
"70",2420000,34084.5070422535,13,2006,4,"D","Orange",2,185.9,"Tre",4,"Fritt salg","Blokkleilighet",1,"578.5",0,0,0,0,0,0,6,467,"0.0","467.0","260.0",0,1,1,71,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2019,"2019Q3",2019-09-13 02:00:00,"4627/17/542/3",4627,17,542,"3",23004046,"Kollevågtjørna 12 E","kollevågtjørna",12,"C","H0101","5310","Småhus",1073431,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",7,154574,12.3,c(-41558.91, 6742094.41)
"71",2400000,29629.6296296296,13,2006,4,"D","Orange",2,185.9,"Tre",4,"Fritt salg","Blokkleilighet",1,"578.5",0,0,0,0,0,0,6,467,"0.0","467.0","260.0",0,1,1,81,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2019,"2019Q4",2019-10-01 02:00:00,"4627/17/542/5",4627,17,542,"5",23004046,"Kollevågtjørna 12 E","kollevågtjørna",12,"E","H0101","5310","Småhus",1150574,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",6,154605,12.3,c(-41558.91, 6742094.41)
"72",2550000,31875,15,2006,4,"D","Orange",2,185.9,"Tre",4,"Fritt salg","Blokkleilighet",1,"578.5",0,0,0,0,0,0,6,467,"0.0","467.0","260.0",0,1,1,80,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",2,"Privat kloakk",2021,"2021Q4",2021-11-16 01:00:00,"4627/17/542/6",4627,17,542,"6",23004046,"Kollevågtjørna 12 E","kollevågtjørna",12,"F","H0101","5310","Småhus",1444554,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",5,154564,12.3,c(-41558.91, 6742094.41)
"73",2200000,20952.380952381,24,1996,3,"E","Red",1,232.48,"Betong",1,"Fritt salg","Blokkleilighet",1,"1048.3",1,0,0,0,0,0,3,246,"0.0","246.0","0.0",0,1,1,105,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-12-11 01:00:00,"4627/6/437/3",4627,6,437,"3",13596859,"Florvågvegen 76C","florvågvegen",76,"C",NA,"5305","Småhus",3475172,"Andre småhus m/3 boliger el fl","Bolig","Bolig",12,104602,5.58,c(-36251.36, 6737971.05)
"74",1925000,14583.3333333333,11,2008,5,"C","Red",1,158.54,"Tre",4,"Fritt salg","Blokkleilighet",1,"1315.3",1,0,0,0,0,0,2,206,"0.0","206.0","74.0",0,1,1,132,3,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-08-19 02:00:00,"4631/123/101/1",4631,123,101,"1",300000518,"Stornesvika 1 B","stornesvika",1,"A","U0101","5955","Småhus",953506,"Tomannsbolig, horisontaldelt","Bolig","Bolig",6,2313613,42.72,c(-40043.39, 6776283.76)
